timestamp,YT.12PI_83033.PV,YT.12FI_83033A.PV,YT.12TI_83033.PV
2025/7/2 6:24:00,465.1235962,31115.8125,153.2066187
2025/7/2 6:24:00,464.7182922,31215.94922,153.2120209
2025/7/2 6:24:00,465.099762,31054.30078,153.2072601
2025/7/2 6:24:00,465.0043945,31052.87109,153.2187111
2025/7/2 6:24:00,464.97752,30967.75586,153.2310944
2025/7/2 6:25:00,464.9566956,30977.76953,153.2072601
2025/7/2 6:25:00,464.9566956,31072.18359,153.2310944
2025/7/2 6:25:00,464.7897949,31181.61719,153.2432372
2025/7/2 6:25:00,465.3381653,31117.24414,153.2538172
2025/7/2 6:25:00,465.0043945,31256.72266,153.2625725
2025/7/2 6:25:00,465.1951294,31262.44336,153.2692413
2025/7/2 6:26:00,465.3055606,31382.60742,153.2721142
2025/7/2 6:26:00,465.3865054,31348.99023,153.2710501
2025/7/2 6:26:00,465.3858643,31431.24414,153.2681399
2025/7/2 6:26:00,465.1951294,31480.60156,153.2654745
2025/7/2 6:26:00,465.1712646,31472.72852,153.2651447
2025/7/2 6:26:00,465.6719666,31233.83398,153.2692413
2025/7/2 6:27:00,465.2427979,31356.14258,153.2978516
2025/7/2 6:27:00,464.9090271,31404.7832,153.2981577
2025/7/2 6:27:00,464.8837059,31318.23438,153.2930908
2025/7/2 6:27:00,464.9349869,31341.12305,153.2854999
2025/7/2 6:27:00,464.9090271,31318.23438,153.2772262
2025/7/2 6:27:00,464.7421265,31425.52344,153.2692413
2025/7/2 6:28:00,464.6389723,31431.24414,153.2620233
2025/7/2 6:28:00,464.6229248,31476.30859,153.2556363
2025/7/2 6:28:00,464.8136597,31302.49805,153.2504306
2025/7/2 6:28:00,464.8613281,31494.90625,153.2467569
2025/7/2 6:28:00,464.8374939,31530.66797,153.2449655
2025/7/2 6:28:00,464.8136597,31487.75391,153.2454071
2025/7/2 6:29:00,464.6944275,31557.84766,153.3026276
2025/7/2 6:29:00,464.4321899,31692.31641,153.2787781
2025/7/2 6:29:00,464.7421265,31701.61914,153.268374
2025/7/2 6:29:00,464.7182922,31758.83984,153.2587587
2025/7/2 6:29:00,464.9090271,31679.44141,153.2519622
2025/7/2 6:29:00,464.9566956,31770.99805,153.2500139
2025/7/2 6:30:00,464.7897949,31893.30664,153.2549438
2025/7/2 6:30:00,464.9328613,31829.64844,153.2787781
2025/7/2 6:30:00,465.052063,31841.09375,153.2787781
2025/7/2 6:30:00,464.9090271,31979.85742,153.2787781
2025/7/2 6:30:00,465.2189636,32039.9375,153.2787781
2025/7/2 6:30:00,465.099762,32170.83398,153.2787781
2025/7/2 6:31:00,465.2189636,32225.19336,153.2787781
2025/7/2 6:31:00,465.2904968,32373.9668,153.2787781
2025/7/2 6:31:00,465.4096985,32499.85547,153.2787781
2025/7/2 6:31:00,465.5027647,32581.39648,153.2787781
2025/7/2 6:31:00,465.5527344,32598.5625,153.2787781
2025/7/2 6:31:00,465.3573899,32680.10352,153.2787781
2025/7/2 6:32:00,465.1474304,32929.73047,153.2787781
2025/7/2 6:32:00,465.4812317,32989.09766,153.2787781
2025/7/2 6:32:00,465.2666321,32788.82031,153.2849629
2025/7/2 6:32:00,465.5527344,32545.63477,153.2988478
2025/7/2 6:32:00,464.9805298,32833.88672,153.3134286
2025/7/2 6:32:00,464.8851624,32587.83008,153.321701
2025/7/2 6:33:00,464.9090271,32560.65039,153.3143399
2025/7/2 6:33:00,465.0282288,32475.53516,153.2978516
2025/7/2 6:33:00,464.6944275,32521.3125,153.2740173
2025/7/2 6:33:00,464.5990601,32466.23828,153.3026276
2025/7/2 6:33:00,464.7659607,32333.91211,153.2986585
2025/7/2 6:33:00,464.384491,32381.83789,153.2897601
2025/7/2 6:34:00,463.9553528,32486.98047,153.2787781
2025/7/2 6:34:00,464.4560242,32195.86719,153.2669916
2025/7/2 6:34:00,463.7645874,32399.71875,153.2549438
2025/7/2 6:34:00,463.979187,32311.02344,153.2423215
2025/7/2 6:34:00,463.7645874,32421.89258,153.2288959
2025/7/2 6:34:00,463.979187,32160.82031,153.2165356
2025/7/2 6:35:00,463.7407227,32105.74219,153.2071088
2025/7/2 6:35:00,464.4560242,31855.40234,153.2024841
2025/7/2 6:35:00,464.0030212,31895.45703,153.2310944
2025/7/2 6:35:00,463.9314575,31703.04883,153.2365972
2025/7/2 6:35:00,463.621521,31797.46289,153.2400771
2025/7/2 6:35:00,463.8837891,31504.20508,153.2416473
2025/7/2 6:36:00,464.0268555,31429.10156,153.241421
2025/7/2 6:36:00,463.9314575,31375.45508,153.2395113
2025/7/2 6:36:00,464.0096631,31326.10156,153.2360314
2025/7/2 6:36:00,464.1699219,31223.10156,153.2310944
2025/7/2 6:36:00,464.4083252,31185.19727,153.2211757
2025/7/2 6:36:00,464.5740696,31052.87109,153.208651
2025/7/2 6:37:00,464.670744,31015.67773,153.2024841
2025/7/2 6:37:00,464.6705933,31057.16211,153.2169008
2025/7/2 6:37:00,464.2652893,31251,153.2358704
2025/7/2 6:37:00,464.5513916,31151.57617,153.243436
2025/7/2 6:37:00,464.4798584,31203.79297,153.2479392
2025/7/2 6:37:00,464.7182922,31235.97656,153.2494071
2025/7/2 6:38:00,464.7525106,31337.54688,153.2478668
2025/7/2 6:38:00,464.7897949,31494.19141,153.2433456
2025/7/2 6:38:00,464.9328613,31569.29297,153.2358704
2025/7/2 6:38:00,465.052063,31575.01367,153.2120209
2025/7/2 6:38:00,464.8613281,31798.89258,153.2208525
2025/7/2 6:38:00,465.1951294,31799.60938,153.2358704
2025/7/2 6:39:00,465.1712646,31919.05664,153.2507782
2025/7/2 6:39:00,465.2189636,32027.0625,153.2644806
2025/7/2 6:39:00,465.099762,32131.49023,153.2692863
2025/7/2 6:39:00,465.3381653,32180.13086,153.2654173
2025/7/2 6:39:00,465.4335327,32170.83398,153.2586678
2025/7/2 6:39:00,465.3619995,32150.08789,153.2548322
2025/7/2 6:40:00,464.8136597,32160.82031,153.2597046
2025/7/2 6:40:00,465.1474304,31878.29102,153.2978516
2025/7/2 6:40:00,465.0043945,31776.00586,153.3230986
2025/7/2 6:40:00,464.7897949,31733.80469,153.3312378
2025/7/2 6:40:00,464.646759,31732.375,153.3026276
2025/7/2 6:40:00,464.7440808,31548.55078,153.2965725
2025/7/2 6:41:00,464.8374939,31429.10156,153.3001072
2025/7/2 6:41:00,464.6705933,31456.28125,153.3066694
2025/7/2 6:41:00,464.4560242,31624.36719,153.3096969
2025/7/2 6:41:00,464.5990601,31714.49219,153.3026276
2025/7/2 6:41:00,464.7182922,31816.05859,153.2740173
2025/7/2 6:41:00,464.8851624,31956.96875,153.2623387
2025/7/2 6:42:00,465.0043945,32087.14453,153.2557193
2025/7/2 6:42:00,465.2427979,32188,153.2538683
2025/7/2 6:42:00,464.9090271,32675.0957,153.2564949
2025/7/2 6:42:00,465.5289001,32628.60352,153.2633082
2025/7/2 6:42:00,465.6958008,32800.26563,153.2740173
2025/7/2 6:42:00,465.8865356,32945.46484,153.3026276
2025/7/2 6:43:00,465.8627014,32898.25781,153.2787781
2025/7/2 6:43:00,466.1726379,32990.52734,153.2942069
2025/7/2 6:43:00,466.387207,32712.28906,153.3121643
2025/7/2 6:43:00,466.530304,32749.48242,153.3222663
2025/7/2 6:43:00,466.6495056,32780.95703,153.3315204
2025/7/2 6:43:00,466.9117737,32622.88281,153.3407745
2025/7/2 6:44:00,466.7925415,32570.66406,153.3505018
2025/7/2 6:44:00,466.6018066,32677.95703,153.3602291
2025/7/2 6:44:00,467.0071411,32623.59766,153.3693848
2025/7/2 6:44:00,466.7210388,32770.94531,153.3765879
2025/7/2 6:44:00,466.6256714,32867.50391,153.3817234
2025/7/2 6:44:00,466.7925415,32805.98828,153.3861184
2025/7/2 6:45:00,466.8402405,32909.70313,153.3910999
2025/7/2 6:45:00,466.8402405,32989.09766,153.397995
2025/7/2 6:45:00,466.7210388,32989.09766,153.4218292
2025/7/2 6:45:00,466.744873,32989.09766,153.3836823
2025/7/2 6:45:00,466.9117737,32989.09766,153.4075317
2025/7/2 6:45:00,466.9356079,32989.09766,153.4245555
2025/7/2 6:46:00,467.0786438,32989.09766,153.431366
2025/7/2 6:46:00,467.0309753,32989.09766,153.393219
2025/7/2 6:46:00,466.6018066,32989.09766,153.4218292
2025/7/2 6:46:00,467.1025085,32989.09766,153.428765
2025/7/2 6:46:00,466.9832764,32989.09766,153.4354119
2025/7/2 6:46:00,467.0309753,32989.09766,153.4413362
2025/7/2 6:47:00,466.9832764,32989.09766,153.4461046
2025/7/2 6:47:00,467.0071411,32989.09766,153.4492835
2025/7/2 6:47:00,467.2217102,32989.09766,153.4504395
2025/7/2 6:47:00,467.1740112,32989.09766,153.4504395
2025/7/2 6:47:00,467.0548096,32989.09766,153.4504395
2025/7/2 6:47:00,467.2693787,32989.09766,153.4504395
2025/7/2 6:48:00,467.1025085,32989.09766,153.4504395
2025/7/2 6:48:00,467.0786438,32989.09766,153.4504395
2025/7/2 6:48:00,467.3170776,32974.70191,153.4504395
2025/7/2 6:48:00,467.4601135,32939.41587,153.4504395
2025/7/2 6:48:00,467.6031799,32895.09138,153.4504395
2025/7/2 6:48:00,467.555481,32853.58027,153.4552195
2025/7/2 6:49:00,468.1038513,32826.73438,153.4659685
2025/7/2 6:49:00,467.9131165,32968.35547,153.4772994
2025/7/2 6:49:00,468.0561829,32713.71875,153.4838257
2025/7/2 6:49:00,468.1920829,32838.17578,153.4552155
2025/7/2 6:49:00,468.3422852,32988.38281,153.4885864
2025/7/2 6:49:00,468.6522217,32735.17773,153.498745
2025/7/2 6:50:00,468.2945862,32793.83203,153.5066366
2025/7/2 6:50:00,468.4614868,32796.69141,153.5124359
2025/7/2 6:50:00,468.5568542,32988.38281,153.516612
2025/7/2 6:50:00,468.8191223,32988.38281,153.5199138
2025/7/2 6:50:00,468.8429565,32988.38281,153.5229359
2025/7/2 6:50:00,468.8429565,32988.38281,153.526273
2025/7/2 6:51:00,469.2006531,32988.38281,153.5305195
2025/7/2 6:51:00,469.343689,32988.38281,153.5362701
2025/7/2 6:51:00,469.4628906,32988.38281,153.5446515
2025/7/2 6:51:00,469.5411515,32988.38281,153.5549236
2025/7/2 6:51:00,469.6297913,32988.38281,153.5648804
2025/7/2 6:51:00,469.9397278,32988.38281,153.5743643
2025/7/2 6:52:00,469.8205261,32988.38281,153.5831055
2025/7/2 6:52:00,470.0827942,32988.38281,153.5887299
2025/7/2 6:52:00,470.2735291,32988.38281,153.572649
2025/7/2 6:52:00,470.0827942,32988.38281,153.5553436
2025/7/2 6:52:00,470.2019958,32988.38281,153.5791931
2025/7/2 6:52:00,470.1682491,32988.38281,153.6125641
2025/7/2 6:53:00,470.0827942,32988.38281,153.6330998
2025/7/2 6:53:00,469.9401503,32988.38281,153.6437977
2025/7/2 6:53:00,469.7966919,32988.38281,153.6411743
2025/7/2 6:53:00,469.7989954,32988.38281,153.6030273
2025/7/2 6:53:00,469.7966919,32988.38281,153.6122849
2025/7/2 6:53:00,469.4867554,32988.38281,153.6305592
2025/7/2 6:54:00,469.3198547,32988.38281,153.6364136
2025/7/2 6:54:00,469.2960205,32988.38281,153.6248643
2025/7/2 6:54:00,469.0575867,32988.38281,153.6125641
2025/7/2 6:54:00,469.4867554,32988.38281,153.6039137
2025/7/2 6:54:00,469.2006531,32988.38281,153.5965131
2025/7/2 6:54:00,468.7952576,32988.38281,153.5911795
2025/7/2 6:55:00,469.1052856,32988.38281,153.5887299
2025/7/2 6:55:00,469.2483215,32988.38281,153.6022152
2025/7/2 6:55:00,468.8429565,32988.38281,153.6173401
2025/7/2 6:55:00,469.0337524,32988.38281,153.5934906
2025/7/2 6:55:00,468.7714233,32988.38281,153.6221008
2025/7/2 6:55:00,468.9860535,32988.38281,153.6008874
2025/7/2 6:56:00,468.9839965,32988.38281,153.5791931
2025/7/2 6:56:00,468.9860535,32988.38281,153.5769775
2025/7/2 6:56:00,469.343689,32988.38281,153.5773055
2025/7/2 6:56:00,469.8920593,32988.38281,153.5789342
2025/7/2 6:56:00,469.1767883,32988.38281,153.5806204
2025/7/2 6:56:00,469.0099182,32988.38281,153.5811211
2025/7/2 6:57:00,469.3198547,32988.38281,153.5791931
2025/7/2 6:57:00,469.4152222,32988.38281,153.5713524
2025/7/2 6:57:00,468.7237549,32988.38281,153.5605829
2025/7/2 6:57:00,469.2960205,32988.38281,153.5553436
2025/7/2 6:57:00,469.1767883,32988.38281,153.5791931
2025/7/2 6:57:00,468.9621582,32988.38281,153.5931587
2025/7/2 6:58:00,469.1767883,32988.38281,153.6040902
2025/7/2 6:58:00,468.9860535,32988.38281,153.6112651
2025/7/2 6:58:00,468.8191223,32988.38281,153.6139611
2025/7/2 6:58:00,468.6045227,32988.38281,153.611456
2025/7/2 6:58:00,468.3661194,32988.38281,153.6030273
2025/7/2 6:58:00,468.318435,32988.38281,153.5696564
2025/7/2 6:59:00,468.3661194,32988.38281,153.5606652
2025/7/2 6:59:00,468.53302,32988.38281,153.5536742
2025/7/2 6:59:00,468.270752,32988.38281,153.5487119
2025/7/2 6:59:00,468.4614868,32988.45574,153.5458069
2025/7/2 6:59:00,468.6283875,32988.64795,153.544067
2025/7/2 6:59:00,468.6522217,32988.9196,153.5428275
2025/7/2 7:00:00,468.5806885,32989.23081,153.5424579
2025/7/2 7:00:00,469.2483215,32989.54173,153.5433278
2025/7/2 7:00:00,468.7714233,32989.8125,153.5458069
2025/7/2 7:00:00,469.1052856,32990.00275,153.5597712
2025/7/2 7:00:00,468.8429565,32990.10475,153.5744171
2025/7/2 7:00:00,468.9810448,32990.12761,153.5611286
2025/7/2 7:01:00,469.1052856,32990.08044,153.5458069
2025/7/2 7:01:00,468.6760559,32989.97237,153.5696564
2025/7/2 7:01:00,468.5838962,32989.8125,153.5524006
2025/7/2 7:01:00,468.6283875,32933.77595,153.5362701
2025/7/2 7:01:00,468.8429565,32859.63672,153.5477615
2025/7/2 7:01:00,468.6522217,32918.28516,153.5601196
2025/7/2 7:02:00,468.8191223,32722.30273,153.5570609
2025/7/2 7:02:00,468.6998901,32788.10938,153.5452863
2025/7/2 7:02:00,469.2483215,32621.45117,153.5337758
2025/7/2 7:02:00,469.0337524,32655.06836,153.5315094
2025/7/2 7:02:00,469.1529541,32752.34375,153.5601196
2025/7/2 7:02:00,468.890625,32902.55078,153.5690134
2025/7/2 7:03:00,469.2483215,32874.65625,153.5762114
2025/7/2 7:03:00,469.1291199,32891.10547,153.5813221
2025/7/2 7:03:00,469.2721558,32989.09766,153.5839539
2025/7/2 7:03:00,469.4152222,32989.09766,153.5844201
2025/7/2 7:03:00,469.0575867,32989.09766,153.5837633
2025/7/2 7:03:00,469.343689,32989.09766,153.5826859
2025/7/2 7:04:00,469.2006531,32989.09766,153.5818903
2025/7/2 7:04:00,469.3675232,32989.09766,153.5820789
2025/7/2 7:04:00,469.498554,32989.09766,153.5839539
2025/7/2 7:04:00,469.5582581,32989.09766,153.5894849
2025/7/2 7:04:00,469.2960205,32989.09766,153.598135
2025/7/2 7:04:00,469.5344238,32989.09766,153.6068471
2025/7/2 7:05:00,469.2721558,32989.09766,153.6125641
2025/7/2 7:05:00,468.9860535,32989.09766,153.6140512
2025/7/2 7:05:00,468.8667908,32989.09766,153.6125259
2025/7/2 7:05:00,468.7475891,32989.09766,153.6086097
2025/7/2 7:05:00,468.938324,32989.09766,153.6029241
2025/7/2 7:05:00,468.8191223,32989.09766,153.5960903
2025/7/2 7:06:00,468.7952576,32989.09766,153.5887299
2025/7/2 7:06:00,468.53302,32989.09766,153.5743172
2025/7/2 7:06:00,468.4137878,32989.09766,153.5601196
2025/7/2 7:06:00,468.1515503,32986.96008,153.564514
2025/7/2 7:06:00,467.865448,32980.95345,153.5788625
2025/7/2 7:06:00,467.7725274,32971.68688,153.5839539
2025/7/2 7:07:00,467.7728753,32959.76953,153.5601196
2025/7/2 7:07:00,467.6747131,32863.21094,153.5498707
2025/7/2 7:07:00,467.3170776,32895.39844,153.5480787
2025/7/2 7:07:00,467.0309753,32793.11328,153.5463448
2025/7/2 7:07:00,467.1740112,32525.60352,153.5362701
2025/7/2 7:07:00,466.8879089,32584.9707,153.4885864
2025/7/2 7:08:00,466.7210388,32411.87891,153.5267334
2025/7/2 7:08:00,466.6018066,32387.55859,153.5112538
2025/7/2 7:08:00,466.387207,32326.04688,153.4933624
2025/7/2 7:08:00,466.2957694,32231.63086,153.4813517
2025/7/2 7:08:00,466.2441711,32122.19531,153.4694878
2025/7/2 7:08:00,466.2441711,31895.45703,153.4588305
2025/7/2 7:09:00,466.0772705,31886.1543,153.4504395
2025/7/2 7:09:00,465.9275537,31862.55469,153.4439784
2025/7/2 7:09:00,465.8627014,31758.12305,153.4381974
2025/7/2 7:09:00,465.9819031,31623.65234,153.4327858
2025/7/2 7:09:00,466.1011047,31632.23438,153.4274332
2025/7/2 7:09:00,465.8865356,31618.64453,153.4218292
2025/7/2 7:10:00,465.9757998,31611.49219,153.4162248
2025/7/2 7:10:00,466.0772705,31627.22852,153.4107312
2025/7/2 7:10:00,465.7434692,31806.04492,153.4048281
2025/7/2 7:10:00,466.0057373,31799.60938,153.397995
2025/7/2 7:10:00,465.8476954,31888.30469,153.3866229
2025/7/2 7:10:00,465.719635,32084.2832,153.3741455
2025/7/2 7:11:00,465.767334,31967.69727,153.3685258
2025/7/2 7:11:00,465.8067284,31950.53125,153.369072
2025/7/2 7:11:00,465.8388367,32082.85352,153.3728456
2025/7/2 7:11:00,465.848082,32108.60156,153.376908
2025/7/2 7:11:00,465.8322571,32189.42969,153.3783208
2025/7/2 7:11:00,465.7975059,32084.2832,153.3741455
2025/7/2 7:12:00,465.7499725,32102.16797,153.3312378
2025/7/2 7:12:00,465.6958008,32234.49023,153.359848
2025/7/2 7:12:00,465.5289001,32342.49414,153.364303
2025/7/2 7:12:00,465.5652307,32301.72461,153.3670371
2025/7/2 7:12:00,465.6740091,32160.82031,153.3680045
2025/7/2 7:12:00,465.719635,32027.7793,153.3671593
2025/7/2 7:13:00,465.6004333,32139.36133,153.3644557
2025/7/2 7:13:00,465.3858643,32289.56641,153.359848
2025/7/2 7:13:00,465.719635,32196.58203,153.3465867
2025/7/2 7:13:00,465.798969,32277.40625,153.3359985
2025/7/2 7:13:00,465.8865356,32300.29492,153.3646088
2025/7/2 7:13:00,466.1726379,32205.88086,153.3618887
2025/7/2 7:14:00,466.3125512,32259.52539,153.359848
2025/7/2 7:14:00,466.4587708,32102.88086,153.3635406
2025/7/2 7:14:00,466.9117737,32001.31445,153.3676844
2025/7/2 7:14:00,466.7687073,32185.13867,153.3723653
2025/7/2 7:14:00,467.1025085,32150.80664,153.3776692
2025/7/2 7:14:00,467.1232694,32096.44727,153.3836823
2025/7/2 7:15:00,467.0458736,32099.30859,153.390942
2025/7/2 7:15:00,467.0786438,32158.67383,153.3992375
2025/7/2 7:15:00,467.3647461,32045.66016,153.4075317
2025/7/2 7:15:00,467.4362793,32037.07617,153.4151106
2025/7/2 7:15:00,467.7223816,31887.58398,153.4226873
2025/7/2 7:15:00,467.9369507,31745.96484,153.431366
2025/7/2 7:16:00,468.0022479,31733.08984,153.4469747
2025/7/2 7:16:00,468.0561829,31763.8457,153.4599762
2025/7/2 7:16:00,468.1526335,31718.06836,153.4576696
2025/7/2 7:16:00,468.223053,31650.83203,153.4552155
2025/7/2 7:16:00,468.0800171,31796.74805,153.4619855
2025/7/2 7:16:00,468.1088864,31645.10938,153.4715647
2025/7/2 7:17:00,468.2344651,31768.85156,153.4801219
2025/7/2 7:17:00,468.270752,31718.78516,153.4838257
2025/7/2 7:17:00,467.8892822,31816.05859,153.4838257
2025/7/2 7:17:00,467.8892822,31709.48633,153.4838257
2025/7/2 7:17:00,467.7037821,31618.64453,153.4838257
2025/7/2 7:17:00,467.5316467,31630.09375,153.4838257
2025/7/2 7:18:00,467.5078125,31562.14063,153.4838257
2025/7/2 7:18:00,467.3409119,31497.05078,153.4838257
2025/7/2 7:18:00,467.0309753,31606.48633,153.4838257
2025/7/2 7:18:00,467.1740112,31405.49609,153.4838257
2025/7/2 7:18:00,467.1231672,31251,153.4838257
2025/7/2 7:18:00,466.9594421,31386.18359,153.4838257
2025/7/2 7:19:00,466.5064392,31445.54883,153.4838257
2025/7/2 7:19:00,466.6495056,31298.92188,153.4838257
2025/7/2 7:19:00,466.2680054,31387.61328,153.4599762
2025/7/2 7:19:00,466.1437847,31410.50586,153.436142
2025/7/2 7:19:00,466.0718063,31308.2207,153.4647522
2025/7/2 7:19:00,466.0772705,31557.13281,153.436142
2025/7/2 7:20:00,466.1964722,31550.69531,153.4122925
2025/7/2 7:20:00,466.0700623,31568.57813,153.4057568
2025/7/2 7:20:00,465.822159,31665.13672,153.4004932
2025/7/2 7:20:00,465.6958008,31851.10742,153.3960779
2025/7/2 7:20:00,465.8865356,31750.25586,153.3920869
2025/7/2 7:20:00,465.8627014,31755.26172,153.3880964
2025/7/2 7:21:00,465.7434692,31724.50586,153.3836823
2025/7/2 7:21:00,465.8627014,31653.69336,153.378839
2025/7/2 7:21:00,465.9819031,31635.81445,153.3739195
2025/7/2 7:21:00,466.124939,31602.91016,153.3690383
2025/7/2 7:21:00,465.9819031,31650.11914,153.3643097
2025/7/2 7:21:00,465.9342041,31730.22852,153.359848
2025/7/2 7:22:00,465.9965041,31791.02539,153.3564735
2025/7/2 7:22:00,466.112287,31786.73438,153.3548727
2025/7/2 7:22:00,466.1726379,31777.43555,153.3549591
2025/7/2 7:22:00,465.9819031,31766.70703,153.3566463
2025/7/2 7:22:00,466.0534363,31725.9375,153.359848
2025/7/2 7:22:00,466.2441711,31630.80469,153.3884583
2025/7/2 7:23:00,466.6018066,31672.28906,153.3908424
2025/7/2 7:23:00,466.124939,31886.1543,153.3855074
2025/7/2 7:23:00,466.2433802,31956.25391,153.3763351
2025/7/2 7:23:00,466.3633728,31958.39844,153.3672068
2025/7/2 7:23:00,466.3431133,32010.61328,153.3620042
2025/7/2 7:23:00,466.2825972,32074.26953,153.3646088
2025/7/2 7:24:00,466.2267023,32108.60156,153.3790524
2025/7/2 7:24:00,466.2203064,32213.0332,153.393219
2025/7/2 7:24:00,466.4587708,32236.63672,153.393555
2025/7/2 7:24:00,466.1488037,32449.78711,153.3841945
2025/7/2 7:24:00,466.0321787,32468.38281,153.371329
2025/7/2 7:24:00,466.0772705,32627.88867,153.3611497
2025/7/2 7:25:00,466.6256714,32420.46094,153.359848
2025/7/2 7:25:00,466.0295715,32654.35352,153.3884583
2025/7/2 7:25:00,466.2203064,32571.38281,153.3765525
2025/7/2 7:25:00,466.3395386,32576.38672,153.3646088
2025/7/2 7:25:00,466.124939,32603.56641,153.3648845
2025/7/2 7:25:00,466.1488037,32518.45117,153.3664469
2025/7/2 7:26:00,465.8865356,32476.25195,153.3693848
2025/7/2 7:26:00,465.8150024,32416.88477,153.375332
2025/7/2 7:26:00,466.0674684,32339.63281,153.3835749
2025/7/2 7:26:00,466.2918396,32122.9082,153.3906813
2025/7/2 7:26:00,466.0057373,32217.32422,153.393219
2025/7/2 7:26:00,466.0534363,32163.68164,153.3838945
2025/7/2 7:27:00,466.3156738,32006.32031,153.3693848
2025/7/2 7:27:00,466.4587708,31982.7168,153.3568017
2025/7/2 7:27:00,466.3395386,31951.24609,153.3453682
2025/7/2 7:27:00,466.5779724,31872.56836,153.3407745
2025/7/2 7:27:00,466.2918396,31951.96094,153.3741455
2025/7/2 7:27:00,466.5064392,31876.85938,153.3983536
2025/7/2 7:28:00,466.7687073,31783.87305,153.4075317
2025/7/2 7:28:00,466.9356079,31796.74805,153.3741455
2025/7/2 7:28:00,467.197876,31741.67188,153.3822121
2025/7/2 7:28:00,467.6747131,31851.10742,153.3953089
2025/7/2 7:28:00,467.6747131,31920.48633,153.4075317
2025/7/2 7:28:00,467.9131165,31941.23242,153.417131
2025/7/2 7:29:00,468.2469177,31943.37891,153.4265431
2025/7/2 7:29:00,468.3376374,32053.52734,153.436142
2025/7/2 7:29:00,468.4137878,32052.8125,153.4482296
2025/7/2 7:29:00,468.7952576,31926.92773,153.4611884
2025/7/2 7:29:00,468.5091553,32082.85352,153.4695129
2025/7/2 7:29:00,468.7237549,31924.77734,153.436142
2025/7/2 7:30:00,468.2945862,31966.98242,153.4647522
2025/7/2 7:30:00,468.0800171,31911.9043,153.4770538
2025/7/2 7:30:00,467.9131165,31756.69336,153.4874817
2025/7/2 7:30:00,467.7462158,31650.83203,153.4981232
2025/7/2 7:30:00,467.8415833,31371.87891,153.5120515
2025/7/2 7:30:00,467.4601135,31194.49219,153.5219727
2025/7/2 7:31:00,467.6985474,30996.36523,153.4885864
2025/7/2 7:31:00,467.1263428,31218.09766,153.4834973
2025/7/2 7:31:00,467.2247678,31100.79297,153.4961639
2025/7/2 7:31:00,467.3170776,31059.30859,153.5147137
2025/7/2 7:31:00,466.8164063,31311.79688,153.5272741
2025/7/2 7:31:00,466.9594421,31361.86523,153.5219727
2025/7/2 7:32:00,466.8966074,31408.35547,153.4647522
2025/7/2 7:32:00,466.8402405,31448.41016,153.4579882
2025/7/2 7:32:00,467.0786438,31468.4375,153.4523269
2025/7/2 7:32:00,466.6971741,31719.5,153.4477779
2025/7/2 7:32:00,466.8164063,31733.80469,153.4443511
2025/7/2 7:32:00,466.6733398,31715.92383,153.4420561
2025/7/2 7:33:00,466.6612095,31743.81836,153.4409027
2025/7/2 7:33:00,466.6495056,31735.95117,153.4406702
2025/7/2 7:33:00,466.482605,31673.00781,153.4409312
2025/7/2 7:33:00,466.6256714,31549.26563,153.4413852
2025/7/2 7:33:00,466.530304,31482.03125,153.4417321
2025/7/2 7:33:00,466.5064392,31523.51563,153.4416713
2025/7/2 7:34:00,466.7687073,31528.52344,153.4409027
2025/7/2 7:34:00,466.7526318,31510.64063,153.4331673
2025/7/2 7:34:00,466.6627828,31434.10547,153.4198892
2025/7/2 7:34:00,466.6495056,31445.54883,153.4122925
2025/7/2 7:34:00,466.7925415,31355.42773,153.436142
2025/7/2 7:34:00,466.7750282,31429.81445,153.4253716
2025/7/2 7:35:00,466.6733398,31457.71289,153.4122925
2025/7/2 7:35:00,466.482605,31539.9668,153.4409027
2025/7/2 7:35:00,466.427167,31617.92969,153.4027557
2025/7/2 7:35:00,466.3986958,31605.77148,153.4266052
2025/7/2 7:35:00,466.3764125,31549.26563,153.4244415
2025/7/2 7:35:00,466.3395386,31627.22852,153.4207232
2025/7/2 7:36:00,466.2823245,31680.87305,153.4157017
2025/7/2 7:36:00,466.1964722,31579.30664,153.4096287
2025/7/2 7:36:00,465.9454799,31549.26563,153.4027557
2025/7/2 7:36:00,465.6719666,31652.98047,153.3942359
2025/7/2 7:36:00,465.6063593,31570.00781,153.3852124
2025/7/2 7:36:00,465.6165318,31620.07617,153.3789215
2025/7/2 7:37:00,465.5527344,31692.31641,153.3765755
2025/7/2 7:37:00,465.2904968,31636.52734,153.376542
2025/7/2 7:37:00,465.2425832,31612.92383,153.3777905
2025/7/2 7:37:00,465.2189636,31706.625,153.3792903
2025/7/2 7:37:00,465.2070074,31773.85938,153.3800108
2025/7/2 7:37:00,465.1989317,31857.54492,153.3789215
2025/7/2 7:38:00,465.1951294,31858.97461,153.3754049
2025/7/2 7:38:00,465.2229904,31914.05273,153.3698943
2025/7/2 7:38:00,465.2942601,31934.08008,153.3629349
2025/7/2 7:38:00,465.3858643,31947.66992,153.355072
2025/7/2 7:38:00,465.7434692,31819.63477,153.3393196
2025/7/2 7:38:00,465.2904968,31959.83008,153.3264618
2025/7/2 7:39:00,465.7434692,31886.87305,153.3309673
2025/7/2 7:39:00,465.6242676,31811.76758,153.3423351
2025/7/2 7:39:00,465.9342041,31803.18555,153.3503113
2025/7/2 7:39:00,466.0534363,31842.52344,153.3448265
