timestamp,YT.12PI_83003.PV,YT.12FI_83003.PV,YT.12TI_83003.PV
2025/7/3 11:05:52,429.4317932,14628.96387,153.6608405
2025/7/3 11:06:02,429.2410583,14633.58789,153.6505966
2025/7/3 11:06:12,429.2887573,14597.49805,153.6403527
2025/7/3 11:06:22,429.36026,14588.44238,153.6356964
2025/7/3 11:06:32,429.3364258,14647.84668,153.6356964
2025/7/3 11:06:42,429.3364258,14685.35059,153.6356964
2025/7/3 11:06:52,429.3125916,14763.31641,153.6356964
2025/7/3 11:07:02,429.4794922,14704.84082,153.6356964
2025/7/3 11:07:12,429.5509949,14677.02051,153.6356964
2025/7/3 11:07:22,429.5033264,15026.46484,153.6356964
2025/7/3 11:07:32,429.4794922,14535.07715,153.6356964
2025/7/3 11:07:42,429.0264893,14530.67676,153.6356964
2025/7/3 11:07:52,428.9311218,14818.75293,153.6356964
2025/7/3 11:08:02,428.8118896,14802.4668,153.6356964
2025/7/3 11:08:12,428.6688232,14901.50977,153.6356964
2025/7/3 11:08:22,428.7403564,14867.20508,153.6356964
2025/7/3 11:08:32,428.7165222,14860.76758,153.605896
2025/7/3 11:08:42,428.2158203,14793.38086,153.5957724
2025/7/3 11:08:52,427.8582153,14704.95605,153.5904401
2025/7/3 11:09:02,427.7866821,14645.1543,153.5853857
2025/7/3 11:09:12,427.4290466,14427.84375,153.5760956
2025/7/3 11:09:22,427.309845,14300.78125,153.5616933
2025/7/3 11:09:32,427.0237427,14293.81055,153.5462952
2025/7/3 11:09:42,426.9283752,14160.98047,153.5306972
2025/7/3 11:09:52,427.0237427,14161.68262,153.5164795
2025/7/3 11:10:02,426.9522095,14061.74219,153.5049806
2025/7/3 11:10:12,426.9760437,13910.62012,153.494955
2025/7/3 11:10:22,426.8806763,13762.2334,153.4866791
2025/7/3 11:10:32,426.856842,13813.66992,153.479655
2025/7/3 11:10:42,426.9760437,13826.75781,153.4731855
2025/7/3 11:10:52,426.9522095,13829.01563,153.467248
2025/7/3 11:11:02,427.0475769,13824.03027,153.4618199
2025/7/3 11:11:12,427.1429443,13748.1709,153.4568787
2025/7/3 11:11:22,427.2860107,13699.77441,153.4528878
2025/7/3 11:11:32,427.3813782,13480.68457,153.4503816
2025/7/3 11:11:42,427.3575134,13424.10156,153.4494438
2025/7/3 11:11:52,427.4290466,13294.35449,153.4501583
2025/7/3 11:12:02,427.4767456,13168.04297,153.4526086
2025/7/3 11:12:12,427.4528809,13090.32129,153.4568787
2025/7/3 11:12:22,427.7151489,13155.06055,153.4866791
2025/7/3 11:12:32,427.7866821,13129.94531,153.4948378
2025/7/3 11:12:42,427.8582153,13030.02734,153.4996251
2025/7/3 11:12:52,427.9220023,13038.86914,153.502612
2025/7/3 11:13:02,428.0012512,13044.23926,153.5053695
2025/7/3 11:13:12,428.2635193,13119.12695,153.5094683
2025/7/3 11:13:22,428.3111877,13226.79395,153.5164795
2025/7/3 11:13:32,428.5734558,13187.7168,153.5259974
2025/7/3 11:13:42,428.5734558,13192.13867,153.5361471
2025/7/3 11:13:52,428.644989,13278.42969,153.5462952
2025/7/3 11:14:02,428.6688232,13249.33984,153.5572691
2025/7/3 11:14:12,428.7165222,13268.35645,153.5682412
2025/7/3 11:14:22,428.7403564,13225.91895,153.5760956
2025/7/3 11:14:32,428.7165222,13163.80957,153.5804359
2025/7/3 11:14:42,428.644989,13040.93262,153.5829753
2025/7/3 11:14:52,428.59729,13034.19531,153.5837624
2025/7/3 11:15:02,428.5257874,13068.46582,153.5828458
2025/7/3 11:15:12,428.5019226,13217.78418,153.580274
2025/7/3 11:15:22,428.3350525,13195.76953,153.5760956
2025/7/3 11:15:32,428.3350525,13196.58496,153.5700435
2025/7/3 11:15:42,428.1204529,13049.22852,153.5624389
2025/7/3 11:15:52,427.8343506,13001.99902,153.5542125
2025/7/3 11:16:02,427.7866821,13144.32129,153.5462952
2025/7/3 11:16:12,427.5959473,13138.53125,153.5388418
2025/7/3 11:16:22,427.4767456,13149.0752,153.5313872
2025/7/3 11:16:32,427.3813782,12969.85352,153.5239326
2025/7/3 11:16:42,427.0475769,13083.99121,153.5164795
2025/7/3 11:16:52,426.9760437,13089,153.5090283
2025/7/3 11:17:02,426.856842,13108.3291,153.5015783
2025/7/3 11:17:12,426.6422729,13107.19629,153.4941288
2025/7/3 11:17:22,426.594574,13070.87695,153.4866791
2025/7/3 11:17:32,426.3561401,12931.43457,153.4794153
2025/7/3 11:17:42,426.1892395,12899.94629,153.4722756
2025/7/3 11:17:52,426.0700378,12918.39941,153.4648876
2025/7/3 11:18:02,425.9269714,12951.41602,153.4568787
2025/7/3 11:18:12,425.8077698,13009.59766,153.4473315
2025/7/3 11:18:22,425.7839355,13114.27832,153.436791
2025/7/3 11:18:32,425.879303,13192.49805,153.4270782
2025/7/3 11:18:42,425.879303,13385.69824,153.4175328
2025/7/3 11:18:52,425.902281,13462.80176,153.4078321
2025/7/3 11:19:02,425.9269714,14048.16699,153.4003044
2025/7/3 11:19:12,425.9508362,14055.50391,153.3972778
2025/7/3 11:19:22,425.9508362,13476.95605,153.3972778
2025/7/3 11:19:32,425.9746704,13623.31348,153.3972778
2025/7/3 11:19:42,426.2846069,13525.75586,153.3972778
2025/7/3 11:19:52,425.9985046,13766.0332,153.3972778
2025/7/3 11:20:02,426.2369385,13677.11035,153.3972778
2025/7/3 11:20:12,425.9269714,13868.08008,153.3972778
2025/7/3 11:20:22,425.9031372,13862.93652,153.3972778
2025/7/3 11:20:32,425.8554688,13872.05664,153.3972778
2025/7/3 11:20:42,425.831604,13944.56055,153.3972778
2025/7/3 11:20:52,425.9269714,14808.42969,153.3972778
2025/7/3 11:21:02,426.2607727,14589.57227,153.3972778
2025/7/3 11:21:12,425.9985046,13954.81445,153.3972778
2025/7/3 11:21:22,426.2846069,13723.53711,153.3972778
2025/7/3 11:21:32,425.9746704,13797.60254,153.3972778
2025/7/3 11:21:42,425.879303,13782.64746,153.3972778
2025/7/3 11:21:52,425.9985046,13644.9209,153.3972778
2025/7/3 11:22:02,425.9269714,13691.22559,153.3972778
2025/7/3 11:22:12,425.9746704,13578.69629,153.3972778
2025/7/3 11:22:22,425.9985046,13520.35059,153.3876185
2025/7/3 11:22:32,425.9746704,13363.79102,153.3700111
2025/7/3 11:22:42,426.0061685,13341.70703,153.3615112
2025/7/3 11:22:52,426.0938721,13342.80664,153.3680573
2025/7/3 11:23:02,426.2846069,13424.09961,153.3800664
2025/7/3 11:23:12,426.4427386,13445.53711,153.3913116
2025/7/3 11:23:22,426.5707397,13436.19727,153.3999928
2025/7/3 11:23:32,426.6184387,13494.73633,153.4084795
2025/7/3 11:23:42,426.8330078,14185.91895,153.4167989
2025/7/3 11:23:52,427.0952759,13742.1123,153.4249781
2025/7/3 11:24:02,427.1667786,13318.34277,153.4330444
2025/7/3 11:24:12,427.4052124,13275.70508,153.4403784
2025/7/3 11:24:22,427.572113,13267.89551,153.447066
2025/7/3 11:24:32,427.5482483,13428.4834,153.454193
2025/7/3 11:24:42,428.0250854,14066.81055,153.4628448
2025/7/3 11:24:52,428.3350525,13776.04395,153.4761188
2025/7/3 11:25:02,428.3588867,13143.76172,153.4926453
2025/7/3 11:25:12,428.8595581,12989.91602,153.5111591
2025/7/3 11:25:22,428.7641907,13231.62207,153.5284119
2025/7/3 11:25:32,428.7641907,13139.53809,153.5426699
2025/7/3 11:25:42,428.6926575,13039.39453,153.5561503
2025/7/3 11:25:52,428.644989,12876.52344,153.5661909
2025/7/3 11:26:02,428.644989,12855.66895,153.5701294
2025/7/3 11:26:12,428.59729,12779.67285,153.5701294
2025/7/3 11:26:22,428.5257874,12787.38086,153.5701294
2025/7/3 11:26:32,428.5734558,12819.71191,153.5701294
2025/7/3 11:26:42,428.5496216,12809.89063,153.5701294
2025/7/3 11:26:52,428.4542542,12757.95605,153.5701294
2025/7/3 11:27:02,428.3827209,12724.49707,153.5701294
2025/7/3 11:27:12,428.2873535,12702.73145,153.5701294
2025/7/3 11:27:22,428.1443176,12576.6748,153.5701294
2025/7/3 11:27:32,428.0250854,12601.70508,153.5701294
2025/7/3 11:27:42,427.7866821,12471.70996,153.5701294
2025/7/3 11:27:52,427.8105164,12437.26367,153.5701294
2025/7/3 11:28:02,427.8343506,12536.55566,153.5701294
2025/7/3 11:28:12,427.6436157,12580.35156,153.540329
2025/7/3 11:28:22,427.5959473,12659.21387,153.5271493
2025/7/3 11:28:32,427.5959473,12799.74414,153.5172808
2025/7/3 11:28:42,427.8343506,12869.47949,153.5105286
2025/7/3 11:28:52,427.7389832,13123.49805,153.5059214
2025/7/3 11:29:02,427.8582153,13158.56641,153.5027976
2025/7/3 11:29:12,427.9058838,13396.37988,153.5014267
2025/7/3 11:29:22,428.0012512,13386.33887,153.5020784
2025/7/3 11:29:32,427.7628479,13740.77441,153.5050225
2025/7/3 11:29:42,427.7866821,13866.16699,153.5105286
2025/7/3 11:29:52,428.2158203,13970.85059,153.540329
2025/7/3 11:30:02,427.6674805,14814.43945,153.5330966
2025/7/3 11:30:12,427.6913147,14083.74316,153.5192419
2025/7/3 11:30:22,427.5959473,13896.58398,153.5105286
2025/7/3 11:30:32,427.6436157,13858.85645,153.5098855
2025/7/3 11:30:42,427.5482483,13893.89258,153.5112647
2025/7/3 11:30:52,427.5244141,13661.64063,153.5129656
2025/7/3 11:31:02,427.3575134,13496.16699,153.5132871
2025/7/3 11:31:12,427.262146,13404.57324,153.5105286
2025/7/3 11:31:22,427.1429443,13157,153.5024555
2025/7/3 11:31:32,427.1429443,13029.52441,153.4902407
2025/7/3 11:31:42,427.0475769,12878.37598,153.477294
2025/7/3 11:31:52,426.8806763,12854.58008,153.4670254
2025/7/3 11:32:02,426.7853088,12810.53027,153.4628448
2025/7/3 11:32:12,426.7614746,12840.69434,153.4628448
2025/7/3 11:32:22,426.6899414,12888.7793,153.4628448
2025/7/3 11:32:32,426.6661072,12849.62988,153.4628448
2025/7/3 11:32:42,426.6422729,12747.15039,153.4628448
2025/7/3 11:32:52,426.594574,12829.79688,153.4628448
2025/7/3 11:33:02,426.5707397,13468.91602,153.4628448
2025/7/3 11:33:12,426.5469055,12918.00293,153.4628448
2025/7/3 11:33:22,426.6184387,12998.29883,153.4628448
2025/7/3 11:33:32,426.5469055,13041.62793,153.4628448
2025/7/3 11:33:42,426.6661072,13088.54395,153.4628448
2025/7/3 11:33:52,426.7138062,13112.99414,153.4628448
2025/7/3 11:34:02,426.7138062,13037.97266,153.4628448
2025/7/3 11:34:12,426.7614746,12975.18643,153.4628448
2025/7/3 11:34:22,426.8806763,12940.10742,153.4628448
2025/7/3 11:34:32,426.8330078,12987.98047,153.4628448
2025/7/3 11:34:42,427.0237427,12933.4209,153.4628448
2025/7/3 11:34:52,427.0952759,12925.7002,153.4628448
2025/7/3 11:35:02,427.0714111,12746.96875,153.4628448
2025/7/3 11:35:12,427.0952759,12712.5752,153.4628448
2025/7/3 11:35:22,427.1906433,12438.64844,153.4628448
2025/7/3 11:35:32,427.309845,12475.52734,153.4628448
2025/7/3 11:35:42,427.3575134,12324.41016,153.4628448
2025/7/3 11:35:52,427.4767456,12353.54785,153.4628448
2025/7/3 11:36:02,427.5244141,12285.07617,153.4688049
2025/7/3 11:36:12,427.572113,12138.44531,153.4813873
2025/7/3 11:36:22,427.7151489,12119.47559,153.4926453
2025/7/3 11:36:32,427.8820496,12143.04297,153.4996546
2025/7/3 11:36:42,428.1204529,12251.24414,153.505274
2025/7/3 11:36:52,428.3350525,12264.90234,153.5102314
2025/7/3 11:37:02,428.4542542,12321.33105,153.5152549
2025/7/3 11:37:12,428.6688232,12385.72656,153.5210724
2025/7/3 11:37:22,428.8118896,12413.25195,153.5284119
2025/7/3 11:37:32,429.1456909,12615.89844,153.5383389
2025/7/3 11:37:42,429.36026,12397.50391,153.5506485
2025/7/3 11:37:52,429.6463623,12586.30762,153.5641632
2025/7/3 11:38:02,429.7417297,12727.00195,153.5796059
2025/7/3 11:38:12,430.0039978,12733.68066,153.5964952
2025/7/3 11:38:22,430.2185669,13325.54688,153.6118469
2025/7/3 11:38:32,430.1231995,12697.81738,153.6247506
2025/7/3 11:38:42,430.2185669,12771.60547,153.6365436
2025/7/3 11:38:52,430.2901001,12851.76758,153.6476135
2025/7/3 11:39:02,430.3058037,12865.32617,153.6593487
2025/7/3 11:39:12,430.2662659,12821.94531,153.6704812
2025/7/3 11:39:22,430.1231995,12941.76855,153.6774139
2025/7/3 11:39:32,430.0039978,12991.3457,153.6804185
2025/7/3 11:39:42,430.1708984,12911.94629,153.6821839
2025/7/3 11:39:52,429.9324646,13066.83984,153.682738
2025/7/3 11:40:02,429.7417297,12947.04004,153.682109
2025/7/3 11:40:12,429.6702271,12872.84375,153.6803249
2025/7/3 11:40:22,429.4317932,12865.93495,153.6774139
2025/7/3 11:40:32,429.4794922,12870.13086,153.6735638
2025/7/3 11:40:42,429.4317932,12886.63379,153.6690517
2025/7/3 11:40:52,429.407959,12848.12793,153.664039
2025/7/3 11:41:02,429.3841248,12943.69824,153.6586874
2025/7/3 11:41:12,429.2887573,13029.25781,153.6531583
2025/7/3 11:41:22,429.1456909,13077.59375,153.6476135
2025/7/3 11:41:32,429.1933899,13114.43848,153.6418808
2025/7/3 11:41:42,428.9311218,13399.35254,153.6358222
2025/7/3 11:41:52,428.8357239,13469.99414,153.6296498
2025/7/3 11:42:02,429.0741577,13283.62109,153.623576
2025/7/3 11:42:12,428.7641907,13457.26465,153.6178131
2025/7/3 11:42:22,428.7403564,13615.15625,153.6125769
2025/7/3 11:42:32,428.8357239,13406.04004,153.6077772
2025/7/3 11:42:42,428.5257874,13576.29785,153.6031675
2025/7/3 11:42:52,428.3350525,13680.16504,153.5985012
2025/7/3 11:43:02,428.1919861,14069.94141,153.5935318
2025/7/3 11:43:12,428.0727844,13436.27246,153.5880127
2025/7/3 11:43:22,428.0250854,13487.83887,153.5812206
2025/7/3 11:43:32,428.0966187,13472.84082,153.5732931
2025/7/3 11:43:42,427.929718,13353.83105,153.5652753
2025/7/3 11:43:52,428.0250854,14128.30078,153.5582123
2025/7/3 11:44:02,428.0250854,14399.74805,153.5547806
2025/7/3 11:44:12,427.8582153,13752.5332,153.5555473
2025/7/3 11:44:22,428.1919861,12923.67871,153.5583932
2025/7/3 11:44:32,427.4767456,13251.31836,153.5611988
2025/7/3 11:44:42,427.5005798,13245.40137,153.5618449
2025/7/3 11:44:52,427.4290466,13219.88477,153.5582123
2025/7/3 11:45:02,427.3336792,13937.85059,153.5284119
2025/7/3 11:45:12,427.1667786,13909.26367,153.5159681
2025/7/3 11:45:22,426.9760437,13230.83203,153.5060038
2025/7/3 11:45:32,427.6197815,12917.0791,153.4983018
2025/7/3 11:45:42,426.8330078,13427.56836,153.4926453
2025/7/3 11:45:52,426.7376404,13423.69922,153.490375
2025/7/3 11:46:02,426.9283752,13274.26074,153.4916553
2025/7/3 11:46:12,426.6661072,13494.5332,153.4945044
2025/7/3 11:46:22,426.8330078,13418.13379,153.4969403
2025/7/3 11:46:32,426.6422729,13406.68164,153.4969812
2025/7/3 11:46:42,426.6422729,13545.41016,153.4926453
2025/7/3 11:46:52,426.8330078,13373.61133,153.4628448
2025/7/3 11:47:02,426.7138062,13638.59082,153.4524782
2025/7/3 11:47:12,426.9999084,13196.11816,153.4433814
2025/7/3 11:47:22,426.856842,13294.82324,153.436222
2025/7/3 11:47:32,426.9522095,13199.48828,153.4316676
2025/7/3 11:47:42,426.9999084,13078.25098,153.4303859
2025/7/3 11:47:52,426.9999084,12979.39844,153.4330444
2025/7/3 11:48:02,427.1667786,12939.14355,153.4397007
2025/7/3 11:48:12,427.2515712,12862.53418,153.4484267
2025/7/3 11:48:22,427.2860107,12816.5957,153.4569116
2025/7/3 11:48:32,427.2383118,12627.5791,153.4628448
2025/7/3 11:48:42,427.309845,12482.88281,153.4645216
2025/7/3 11:48:52,427.2144775,12463.37207,153.4632108
2025/7/3 11:49:02,427.2860107,12428.87207,153.4610616
2025/7/3 11:49:12,427.3575134,12545.91699,153.4602232
2025/7/3 11:49:22,427.5959473,12710.68359,153.4628448
2025/7/3 11:49:32,427.7389832,12746.90625,153.4708367
2025/7/3 11:49:42,427.8343506,12914.30078,153.4820723
2025/7/3 11:49:52,427.929718,12991.55566,153.4926453
2025/7/3 11:50:02,428.0727844,13064.11426,153.5014656
2025/7/3 11:50:12,428.2635193,13077.5752,153.5100472
2025/7/3 11:50:22,428.3588867,13007.51855,153.5183904
2025/7/3 11:50:32,428.3588867,13060.63672,153.5264955
2025/7/3 11:50:42,428.4780884,12972.98535,153.5343628
2025/7/3 11:50:52,428.644989,13025.59863,153.5420877
2025/7/3 11:51:02,428.7641907,13074.77148,153.5496701
2025/7/3 11:51:12,428.9311218,13082.9873,153.5569667
2025/7/3 11:51:22,429.0264893,13020.17383,153.5638342
2025/7/3 11:51:32,429.0503235,12982.69336,153.5701294
2025/7/3 11:51:42,428.9787903,12876.59668,153.5735339
2025/7/3 11:51:52,428.8595581,12903.08301,153.5730753
2025/7/3 11:52:02,428.8585649,12790.69531,153.5706297
2025/7/3 11:52:12,428.8595581,12856.17188,153.5680729
2025/7/3 11:52:22,428.8357239,12944.4209,153.5672808
2025/7/3 11:52:32,428.8357239,12894.2207,153.5701294
2025/7/3 11:52:42,428.8595581,13002.35938,153.5999298
2025/7/3 11:52:52,428.6926575,13065.58301,153.5948403
2025/7/3 11:53:02,428.59729,13698.74121,153.5758091
2025/7/3 11:53:12,428.5734558,13077.2998,153.5701294
2025/7/3 11:53:22,428.3588867,13228.0166,153.5999298
2025/7/3 11:53:32,428.4065552,13251.18945,153.5954005
2025/7/3 11:53:42,428.4065552,13214.11426,153.5840689
2025/7/3 11:53:52,428.1443176,13437.66992,153.5708302
2025/7/3 11:54:02,428.1681519,13510.70605,153.5605796
2025/7/3 11:54:12,428.4542542,13578.2334,153.5582123
2025/7/3 11:54:22,428.2396851,13614.75293,153.5622334
2025/7/3 11:54:32,428.3827209,13925.25195,153.5674672
2025/7/3 11:54:42,429.0503235,14171.35645,153.5732879
2025/7/3 11:54:52,428.8595581,14813.63477,153.5790697
2025/7/3 11:55:02,429.0503235,14753.33203,153.5841865
2025/7/3 11:55:12,428.7880249,14569.90527,153.5880127
2025/7/3 11:55:22,429.0503235,14063.4502,153.5907235
2025/7/3 11:55:32,428.7880249,14140.14746,153.5927242
2025/7/3 11:55:42,428.7403564,14174.38086,153.5937342
2025/7/3 11:55:52,428.4780884,14097.30176,153.5934728
2025/7/3 11:56:02,428.1443176,14093.33887,153.5916592
2025/7/3 11:56:12,427.8105164,14028.9502,153.5880127
2025/7/3 11:56:22,427.4767456,14075.44336,153.5752081
2025/7/3 11:56:32,427.3813782,13995.58008,153.5582123
2025/7/3 11:56:42,427.1429443,13970.97266,153.5454295
2025/7/3 11:56:52,427.2144775,13983.72656,153.5333912
2025/7/3 11:57:02,427.1667786,13975.21875,153.5224457
2025/7/3 11:57:12,427.2144775,14017.94238,153.5121207
2025/7/3 11:57:22,427.2805248,14009.30469,153.502215
2025/7/3 11:57:32,427.3575134,13972.83105,153.4934829
2025/7/3 11:57:42,427.4528809,13898.94336,153.4866791
2025/7/3 11:57:52,427.4767456,13888.40723,153.481867
2025/7/3 11:58:02,427.6913147,13808.81934,153.4787314
2025/7/3 11:58:12,427.7151489,13798.35449,153.4774585
2025/7/3 11:58:22,427.8343506,13737.49219,153.4782346
2025/7/3 11:58:32,427.9058838,13630.45898,153.4812461
2025/7/3 11:58:42,428.0489502,13628.41016,153.4866791
2025/7/3 11:58:52,428.1443176,13620.65234,153.4997586
2025/7/3 11:59:02,428.2158203,13535.63477,153.5164795
2025/7/3 11:59:12,428.3111877,13427.66797,153.5316205
2025/7/3 11:59:22,428.4304199,13359.50391,153.5453839
2025/7/3 11:59:32,428.5257874,13223.30273,153.5522461
2025/7/3 11:59:42,428.5257874,13104.05469,153.5224457
2025/7/3 11:59:52,428.5734558,13137.64258,153.5297637
2025/7/3 12:00:02,428.5019226,12978.71387,153.542127
2025/7/3 12:00:12,428.4780884,12932.72754,153.5522461
2025/7/3 12:00:22,428.4304199,12851.10742,153.5589592
2025/7/3 12:00:32,428.4780884,12791.90137,153.5657666
2025/7/3 12:00:42,428.644989,12752.33594,153.572372
2025/7/3 12:00:52,428.7165222,12892.8418,153.5784791
2025/7/3 12:01:02,428.7165222,12947.65039,153.5837914
2025/7/3 12:01:12,428.8357239,12987.33301,153.5880127
2025/7/3 12:01:22,428.9787903,13053.21484,153.5899122
2025/7/3 12:01:32,429.1456909,13313.7832,153.5893218
2025/7/3 12:01:42,429.2648926,13459.1416,153.5875391
2025/7/3 12:01:52,429.4794922,13713.88086,153.5858616
2025/7/3 12:02:02,429.6940613,13904.4043,153.585587
2025/7/3 12:02:12,429.6225281,14846.76172,153.5880127
2025/7/3 12:02:22,429.9801636,14951.3623,153.5961889
2025/7/3 12:02:32,430.2901001,14534.11328,153.6095077
2025/7/3 12:02:42,430.6477356,13957.19824,153.6237793
2025/7/3 12:02:52,430.6477356,14169.1084,153.6379358
2025/7/3 12:03:02,430.7669373,14193.24219,153.6535797
2025/7/3 12:03:12,430.743103,14191.08887,153.6710743
2025/7/3 12:03:22,430.7192688,14205.54297,153.6893463
2025/7/3 12:03:32,431.0053711,14088.8584,153.7102039
2025/7/3 12:03:42,430.7669373,14222.49023,153.7250977
2025/7/3 12:03:52,430.8146362,14278.28711,153.6952972
2025/7/3 12:04:02,431.0530396,14253.03223,153.7138017
2025/7/3 12:04:12,431.458374,14173.3291,153.7310638
2025/7/3 12:04:22,431.1007385,14441.35254,153.7145811
2025/7/3 12:04:32,430.9100037,14444.04688,153.7012634
2025/7/3 12:04:42,431.506073,14198.69043,153.7159321
2025/7/3 12:04:52,431.2199402,14375.29883,153.7310638
2025/7/3 12:05:02,430.9815063,14615.58398,153.7346429
2025/7/3 12:05:12,431.148407,14554.90625,153.7370988
2025/7/3 12:05:22,431.148407,14619.74219,153.7382
2025/7/3 12:05:32,430.9100037,14551.2002,153.7377155
2025/7/3 12:05:42,430.4570007,14705.62793,153.7354138
2025/7/3 12:05:52,430.3377991,14844.29785,153.7310638
2025/7/3 12:06:02,430.3616333,14706.68848,153.7245828
2025/7/3 12:06:12,430.0516968,14833.97363,153.7167491
2025/7/3 12:06:22,430.0039978,14871.57324,153.7086226
2025/7/3 12:06:32,429.9086304,14950.48828,153.7012634
2025/7/3 12:06:42,429.8847961,14873.8916,153.6945411
2025/7/3 12:06:52,429.7417297,14911.95801,153.6878513
2025/7/3 12:07:02,429.8132629,14952.87793,153.6815426
2025/7/3 12:07:12,429.6940613,14926.05566,153.6759636
2025/7/3 12:07:22,429.7178955,14932.6416,153.671463
2025/7/3 12:07:32,429.7259496,15020.28223,153.6693703
2025/7/3 12:07:42,429.7178955,15074.79492,153.6698932
2025/7/3 12:07:52,429.6225281,15028.37207,153.6716979
2025/7/3 12:08:02,429.5748596,15074.89746,153.6734504
2025/7/3 12:08:12,429.6463623,15025.83496,153.6738168
2025/7/3 12:08:22,429.4556274,15005.77246,153.671463
2025/7/3 12:08:32,429.4556274,14819.94238,153.6634345
2025/7/3 12:08:42,429.2410583,14845.21875,153.6515559
2025/7/3 12:08:52,429.0741577,14987.2002,153.6416626
2025/7/3 12:09:02,429.2410583,14908.5166,153.6347831
2025/7/3 12:09:12,429.3125916,15099.21289,153.6282596
2025/7/3 12:09:22,429.1456909,15216.65039,153.6223982
2025/7/3 12:09:32,429.0741577,14558.00098,153.617505
2025/7/3 12:09:42,429.0980225,14588.43262,153.6138858
2025/7/3 12:09:52,429.2887573,14597.81445,153.6118469
2025/7/3 12:10:02,429.6702271,14932.65527,153.6123759
2025/7/3 12:10:12,429.7178955,14927.95313,153.6157314
2025/7/3 12:10:22,429.9086304,14506.63184,153.6211256
2025/7/3 12:10:32,430.0039978,14459.38086,153.6277708
2025/7/3 12:10:42,430.0993652,14362.42969,153.634879
2025/7/3 12:10:52,430.2424316,14261.92871,153.6416626
2025/7/3 12:11:02,430.2901001,14244.46777,153.6571805
2025/7/3 12:11:12,430.3139343,14241.75,153.671463
2025/7/3 12:11:22,430.4093018,14189.45508,153.6356964
2025/7/3 12:11:32,430.5762024,14203.45313,153.671463
2025/7/3 12:11:42,430.743103,14340.03711,153.6811519
2025/7/3 12:11:52,431.1007385,14488.50098,153.6864836
2025/7/3 12:12:02,431.3629761,14532.625,153.6917551
2025/7/3 12:12:12,431.458374,14640.97656,153.7012634
2025/7/3 12:12:22,431.6729736,15322.51367,153.715945
2025/7/3 12:12:32,432.0305786,15646.05664,153.7310638
2025/7/3 12:12:42,432.2690125,15331.05176,153.7426659
2025/7/3 12:12:52,432.5551147,14532.81445,153.7529273
2025/7/3 12:13:02,432.3882141,14441.37012,153.7668304
2025/7/3 12:13:12,432.4597473,14230.5957,153.7966309
2025/7/3 12:13:22,432.578949,14201.39355,153.8148633
2025/7/3 12:13:32,432.6981506,14073.42188,153.8264313
2025/7/3 12:13:42,432.7220154,13992.19531,153.8332376
2025/7/3 12:13:52,432.7935181,13957.37402,153.8400438
2025/7/3 12:14:02,432.7458496,13903.58789,153.8462982
2025/7/3 12:14:12,432.7220154,13897.49609,153.8514489
2025/7/3 12:14:22,432.6743164,13845.38184,153.854944
2025/7/3 12:14:32,432.578949,13809.60059,153.8562317
2025/7/3 12:14:42,432.5074158,13876.76758,153.8562317
2025/7/3 12:14:52,432.4120483,13839.20215,153.8562317
2025/7/3 12:15:02,432.3882141,13930.22168,153.8562317
2025/7/3 12:15:12,432.4120483,13938.2334,153.8562317
2025/7/3 12:15:22,432.4359131,14009.24219,153.8562317
2025/7/3 12:15:32,432.3882141,14670.27832,153.8562317
2025/7/3 12:15:42,432.6266479,15250.83887,153.8562317
2025/7/3 12:15:52,432.7935181,15462.34961,153.8562317
2025/7/3 12:16:02,433.29422,14951.94629,153.8562317
2025/7/3 12:16:12,433.0319519,14461.97852,153.8562317
2025/7/3 12:16:22,433.0319519,14474.78809,153.8562317
2025/7/3 12:16:32,432.9127502,14596.38184,153.8618202
2025/7/3 12:16:42,433.0796204,14552.97754,153.874115
2025/7/3 12:16:52,432.6027832,14745.00293,153.8864098
2025/7/3 12:17:02,432.6266479,14748.1084,153.8919983
2025/7/3 12:17:12,432.6504822,14755.58691,153.875557
2025/7/3 12:17:22,432.4359131,14729.53027,153.8562317
2025/7/3 12:17:32,432.4597473,14988.42578,153.8531812
2025/7/3 12:17:42,432.2690125,14682.28516,153.8541611
2025/7/3 12:17:52,432.0782776,14834.35059,153.8570636
2025/7/3 12:18:02,432.1498108,14879.10938,153.8597813
2025/7/3 12:18:12,432.0305786,14769.85547,153.8602065
2025/7/3 12:18:22,431.7444763,14927.80273,153.8562317
2025/7/3 12:18:32,431.8398438,14864.40625,153.8474463
2025/7/3 12:18:42,431.7921753,14916.27148,153.8366234
2025/7/3 12:18:52,431.5776062,15002.84668,153.8264313
2025/7/3 12:19:02,431.6252747,16102.61621,153.8174263
2025/7/3 12:19:12,432.0067444,16096.47266,153.8090092
2025/7/3 12:19:22,432.1021118,15383.29395,153.8021145
2025/7/3 12:19:32,432.0544434,14766.47559,153.7976769
2025/7/3 12:19:42,431.6014404,14983.93066,153.7966309
2025/7/3 12:19:52,431.7921753,14982.63086,153.8264313
2025/7/3 12:20:02,431.6491089,14988.77148,153.8194511
2025/7/3 12:20:12,431.6014404,14911.5127,153.807606
2025/7/3 12:20:22,431.3868408,15083.0918,153.7966309
2025/7/3 12:20:32,431.1245728,15025.34375,153.7882358
2025/7/3 12:20:42,430.8861389,15010.18945,153.7801303
2025/7/3 12:20:52,430.4331665,15711.6416,153.7720492
2025/7/3 12:21:02,430.5762024,15879.56934,153.7637269
