timestamp,YT.11FI_02044.PV,YT.11PIC_02044.PV,YT.11TI_02044.PV,YT.11PIC_02044.MV
2025/7/3 10:45:42,35842.57813,0.447602227,155.8308563,NaN
2025/7/3 10:45:52,35847.32813,0.447676837,155.8308563,0
2025/7/3 10:46:02,35707.98047,0.447715809,155.8308563,NaN
2025/7/3 10:46:12,35687.64453,0.447762668,155.8308563,NaN
2025/7/3 10:46:22,35617.35547,0.447891414,155.8308563,NaN
2025/7/3 10:46:32,35608.88281,0.44802016,155.8308563,NaN
2025/7/3 10:46:42,35634.08203,0.448091686,155.8308563,NaN
2025/7/3 10:46:52,35613.32031,0.448234737,155.8308563,0
2025/7/3 10:47:02,35573.83594,0.448363483,155.8308563,NaN
2025/7/3 10:47:12,35587.35938,0.448449314,155.8465049,NaN
2025/7/3 10:47:22,35574.54688,0.448536098,155.8666229,NaN
2025/7/3 10:47:32,35620.35156,0.44860667,155.875124,NaN
2025/7/3 10:47:42,35685.30859,0.448645904,155.8827025,NaN
2025/7/3 10:47:52,35623.13672,0.448674634,155.8892875,0
2025/7/3 10:48:02,35632.67188,0.448706806,155.8948084,NaN
2025/7/3 10:48:12,35625.93359,0.448746203,155.8991942,NaN
2025/7/3 10:48:22,35669.26953,0.448792636,155.9023743,NaN
2025/7/3 10:48:32,35721.34766,0.448864162,155.9035958,NaN
2025/7/3 10:48:42,35811.69141,0.448949993,155.9028784,NaN
2025/7/3 10:48:52,35707.67578,0.449004536,155.9013098,0
2025/7/3 10:49:02,35793.78906,0.449050158,155.8999777,NaN
2025/7/3 10:49:12,35750.04688,0.449094875,155.89997,NaN
2025/7/3 10:49:22,35710.57422,0.449135989,155.9023743,NaN
2025/7/3 10:49:32,35814.01953,0.449161048,155.9134129,NaN
2025/7/3 10:49:42,35817.46094,0.449176584,155.929751,NaN
2025/7/3 10:49:52,35838.28125,0.449207485,155.9381409,0
2025/7/3 10:50:02,35802.89063,0.449321926,155.9381409,NaN
2025/7/3 10:50:12,35831.72656,0.449357555,155.9381409,NaN
2025/7/3 10:50:22,35930.07031,0.449393481,155.9381409,NaN
2025/7/3 10:50:32,35901.53906,0.449507922,155.9381409,NaN
2025/7/3 10:50:42,35978.44141,0.449559208,155.9381409,NaN
2025/7/3 10:50:52,35934.58594,0.449595839,155.9381409,0
2025/7/3 10:51:02,35993.48438,0.449608028,155.9381409,NaN
2025/7/3 10:51:12,35994.12109,0.449602667,155.9381409,NaN
2025/7/3 10:51:22,36075.09766,0.449593038,155.9381409,NaN
2025/7/3 10:51:32,35976.69531,0.44957894,155.9381409,NaN
2025/7/3 10:51:42,36045.38672,0.449560172,155.9381409,NaN
2025/7/3 10:51:52,36051.09375,0.449536532,155.9381409,0
2025/7/3 10:52:02,36026.13672,0.449499834,155.9381409,NaN
2025/7/3 10:52:12,36071.05859,0.449464977,155.9381409,NaN
2025/7/3 10:52:22,36106.80078,0.449450701,155.9381409,NaN
2025/7/3 10:52:32,36071.26172,0.449459711,155.9381409,NaN
2025/7/3 10:52:42,36039.41016,0.449474252,155.9381409,0
2025/7/3 10:52:52,36082.66406,0.449491438,155.9381409,NaN
2025/7/3 10:53:02,36183.55078,0.449508381,155.9417464,NaN
2025/7/3 10:53:12,36259.64844,0.449522197,155.9506744,NaN
